label;genre
Sean Mayes;[]
Franz Kelch;[]
Rafael Druian;[]
Johnnie High;[]
Thomas Chapin;['free jazz']
Alexander Spendiaryan;['caucasian classical']
Jack Sels;['bass trip']
Hy Zaret;['tin pan alley']
Ludwig Wenzel Lachnith;[]
Bruce Turner;[]
Imre Ungár;['hungarian classical piano']
Cesare Ciardi;['italian romanticism']
Jiang Ying;[]
Henry Ragas;[]
Jaroslav Filip;['slovak pop']
Juha Vainio;['classic finnish pop', 'classic finnish rock', 'classic iskelma', 'humppa', 'iskelma', 'suomi rock']
Billy Maxted;[]
Sam Ulano;[]
Helen Roberts;[]
Bob Shad;[]
Marc Aryan;['classic turkish pop', 'turkish psych']
The Mighty Duke;[]
Rolf Just Nilsen;['barnemusikk', 'classic norwegian pop']
Theola Kilgore;[]
Novica Urošević;['narodna muzika']
Abe Lyman;['vintage jazz']
Oscar Buddy Woods;['texas blues']
František Domažlický;[]
Charles Steggall;[]
Leah Ray;[]
Darryl Cotton;[]
Dermot Troy;[]
Saunders King;[]
Christian Hartmann;[]
Al Belletto;[]
John Dean;[]
Moses Khumalo;['south african jazz']
Santidev Ghosh;['rabindra sangeet']
Jamil Nasser;[]
Camille Erlanger;[]
Günter Neumann;[]
Tahir Hussain;[]
Mae Mercer;[]
Cutty Cutshall;[]
Chano Lobato;['cante flamenco', 'flamenco', 'nuevo flamenco', 'rumba']
Rosetta Pampanini;['italian soprano', 'vintage classical singing']
Gabriel Ruiz;[]
Sonny Russo;[]
Terry Jennings;['minimalism']
Katie Crippen;[]
Adrián Guida;[]
G. K. Venkatesh;[]
Ernst Haberbier;['german romanticism']
Frank O'Donovan;[]
Stig Vig;[]
Rory McEwen;[]
Anthony di Bonaventura;[]
Cornelius Canis;[]
Isidore Barbarin;[]
Nico Kaufmann;['swiss classical piano']
Carline Ray;[]
Brock Speer;[]
Inia Te Wiata;[]
Geoffrey Bush;[]
Justin Mentell;[]
Susumu Ishikawa;[]
Walter Perkins;[]
Lupus Hellinck;['early music', 'franco-flemish school', 'renaissance']
August Conradi;['german romanticism']
Marcel Ciampi;['historic piano performance']
Frederic King;[]
Antonín Švorc;[]
Tracy Y. Cannon;[]
George W. Meyer;[]
Claudio Casciolini;[]
Jimmy Woode;['jazz double bass']
Ferruccio Tagliavini;['classical tenor', 'italian tenor', 'vintage italian pop']
Lawrence Wright;[]
Naum Shtarkman;['russian classical piano']
Louise Reichardt;['early romantic era']
Albert Seitz;[]
Dolly Collins;[]
Kyrylo Stetsenko;['ukrainian classical']
Rosina Buckman;[]
Blandine Ebinger;[]
Luís de Freitas Branco;[]
Francesco Maria Bonini;[]
Eugen Cicero;['classical jazz fusion']
Théodore Lack;[]
Ennio Porrino;[]
Román Alís;[]
Fred Steiner;['classic soundtrack']
Valentin Berlinsky;[]
Mai Jones;[]
Ike Isaacs;[]
J. C. Johnson;['contemporary country', 'country road', 'texas country']
Guillermo Venegas Lloveras;[]
Donald Ayler;[]
Helmut Pampuch;[]
Giacinto Prandelli;['italian tenor']
Bob Kames;['polka']
Harold Barlow;[]
Charles Draper;[]
Haldane Stewart;[]
Frances Gershwin;[]
Anthony Young;[]
Elena Cernei;[]
Scott Mateer;[]
Katarzyna Sobczyk;['classic polish pop']
Thomas Jefferson Kaye;[]
Maria Murano;[]
Raghunath Seth;['bansuri', 'hindustani classical', 'hindustani instrumental', 'indian classical']
Charles Lucas;[]
Harold Adamson;['tin pan alley']
Peter Klein;[]
Leandro Campanari;[]
Wess;['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'turntablism']
Mark Spoelstra;['american folk revival']
Vinnie Burke;[]
David Sonin;[]
Stevan Mokranjac;[]
Paula Kelly;[]
Melvin Endsley;['arkansas country']
Yvar Mikhashoff;['wandelweiser']
Anatoly Nikolayevich Alexandrov;[]
Dock Walsh;['banjo', 'vintage gospel', 'vintage old-time']
Nico dei Gabbiani;['classic italian pop']
Chief Stephen Osita Osadebe;['highlife', 'igbo traditional']
John Blackburn;[]
Nat Riddles;[]
Nicolaus Adam Strungk;['german baroque']
Karl Engel;['swiss classical piano']
Itamar Assumpção;['bossa nova', 'brazilian indie', 'mpb', 'musica infantil', 'musica popular paraense', 'samba', 'samba paulista', 'velha guarda']
Santo Pecora;[]
Mark Lundberg;[]
Lou Bennett;['deep downtempo fusion']
Joan Massià;[]
Edwin Grasse;[]
Specs Powell;[]
Toots Mondello;[]
Blanche Cole;[]
William Brown;['indiecoustica']
Nino Oliviero;['vintage italian soundtrack']
Cecil Scott;[]
Magda Olivero;['classical soprano', 'italian soprano']
Sonny Parker;[]
Aracy de Almeida;['choro', 'samba', 'velha guarda']
Leo Maguire;[]
Teri Thornton;['song poem']
William Grant Still;['african-american classical', 'american modern classical', 'early modern classical', 'harlem renaissance']
Dickie Pride;[]
Johnny Collins;['shanty']
Brian Cole;[]
Martti Pokela;['finnish folk', 'kantele']
O.G. Style;[]
Domenico Puccini;[]
Erika Köth;['classical soprano']
Antonio Agri;[]
Lil Greenwood;[]
Lee Sungmin;[]
Robert Mersey;[]
John D. Rockefeller III;[]
Maria Bonita;[]
Jack Barry;[]
Johnny Mince;[]
Betty Allen;[]
Troy Sanders;[]
Esther Walker;[]
Ziggy Elman;['jazz trumpet']
Jack Beaver;['library music']
Giacomo Rondinella;['canzone napoletana', 'vintage italian pop']
Robert Moore;[]
John T. Smith;[]
Aage Samuelsen;['danseband', 'norwegian gospel']
Lilis Suryani;['classic indo pop']
Reyhan;['deep turkish pop', 'turkish pop']
Salvador Cardenal;[]
Angélico Vieira;[]
Adolphe Biarent;[]
Fanny Anitùa;[]
John Mole;[]
Gustave J. Stoeckel;[]
Pha Terrell;[]
Arthur Eaglefield Hull;[]
Frank Hutchens;['new zealand classical']
Maarten van Roozendaal;['dutch singer-songwriter']
Loyal Garner;['hawaiian']
Paul Haines;[]
Glenn Spearman;[]
George Feyer;[]
Jean Casadesus;['orchestral performance']
Edward P. Kimball;[]
Ignazio Cirri;[]
Sera;[]
Jack Fina;[]
Prodromos Tsaousakis;['rebetiko']
Roy Ayres;[]
Marco Rizo;[]
Don Charles;[]
Frankie Masters;[]
Bill Richards;[]
Vasily Zolotarev;['russian romanticism']
Lisa Kirk;['cabaret']
Terry Timmons;['rhythm and blues']
Lalla Carlsen;[]
Monty Sunshine;['dixieland', 'jazz clarinet']
Al Casey;[]
Everett Sloane;[]
Moses Taiwa Molelekwa;['south african jazz']
Maya Deren;[]
Skeets Tolbert;['vintage jazz']
Otto Brandenburg;['classic danish pop', 'dansktop']
Cosmé McMoon;[]
Orrin Tucker;[]
Big L;['contemporary country', 'country', 'country dawn', 'country road']
Lorraine Geller;[]
Soliman Gamil;['egyptian traditional', 'nubian traditional']
Kenneth Campbell;[]
Sonny Dunham;[]
Rauf Hajiyev;[]
Jānis Ivanovs;['baltic classical']
John Amis;[]
Edgar Hayes;[]
Vilém Přibyl;[]
Charles Gray;[]
Ronald White;[]
Matthew Gee;[]
Yank Lawson;['jazz trumpet']
Prince Far I;['dub', 'dub poetry', 'old school dancehall', 'reggae', 'roots reggae']
George Wallace;['black comedy']
Giannis Papaioannou;['bouzouki', 'rebetiko']
Dave McArtney;[]
Joe Carter;[]
Phillip Martin;['smooth jazz', 'smooth saxophone']
Edmund Severn;[]
Ralph MacDonald;[]
Fredesvinda García;[]
Jean-Marie Beaudet;[]
Angelo Badà;['classic soundtrack', 'dark jazz', 'soundtrack']
Pierre Schaeffer;['acousmatic', 'avant-garde', 'electroacoustic composition', 'free improvisation', 'musique concrete', 'vintage french electronic']
George Crum;['american contemporary classical', 'avant-garde', 'contemporary classical']
Aruna Lama;['classic nepali pop', 'nepali pop']
Paul Ukena;[]
Cleve Chaffin;[]
Giovanni Andrea Fioroni;[]
Sergio Bruni;['canzone napoletana', 'vintage italian pop']
Rodrigo Prats;[]
Hermann Kretzschmar;[]
Skip Miller;[]
Merle J. Isaac;[]
John Cole;['adult standards', 'bubblegum pop', 'country rock', 'folk rock', 'mellow gold', 'soft rock']
Van Howard;[]
Wilfy Rebimbus;[]
Elvira Quintana;[]
Crispian St. Peters;['british invasion', 'bubblegum pop', 'classic uk pop', 'merseybeat', 'rock-and-roll']
Hally Wood;[]
Johannes Alfred Hultman;[]
Warren Covington;['jazz trombone', 'space age pop']
Johnny Barfield;['country boogie']
Gareth Williams;[]
Larry Knechtel;[]
Alex van Heerden;['south african jazz']
Carl Kress;[]
Saturno Meletti;['italian bass']
Knocky Parker;[]
Fermo Dante Marchetti;['post-romantic era']
Ronald Stein;['classic soundtrack']
Charles Edward Horn;[]
Lampião;[]
Peggy Taylor;[]
Richard Stone;[]
Bokken Lasson;[]
Irving Ashby;[]
Marian Bergeron;[]
Pedro Vargas;['bolero', 'bolero mexicano', 'mariachi', 'ranchera']
Nina Koshetz;['vintage classical singing']
Bouteldja Belkacem;[]
Lauro Rossi;['italian opera', 'italian romanticism']
Dave Dallwitz;[]
William Henry Gill;[]
Raymond Asso;[]
Amancio D'Silva;['indian jazz']
Juan Oncina;['classical tenor']
Gordon Clark;[]
Yuan Xuefen;[]
Harriet Cohen;['historic piano performance']
Pietro Abbà Cornaglia;['italian romanticism']
Anna Gordy Gaye;[]
Antonio Pasculli;[]
Kaspar Ett;[]
Carlo Savina;['vintage italian soundtrack']
Robert McFerrin;[]
R. H. Harris;['acoustic pop', 'neo mellow']
Vadim Borisovsky;[]
Mirto Picchi;['italian tenor']
Béla Babai;[]
Roméo Beaudry;[]
Mat Mathews;[]
Paul Lacombe;[]
George H. Clutsam;[]
Rodolphe Mathieu;[]
Joe Thomas;['rare groove']
Allen Hughes;[]
John Patton;['ambient folk', 'indie anthem-folk', 'indiecoustica']
Mike Marshall;['bluegrass', 'classical mandolin', 'mandolin', 'progressive bluegrass']
M. William Karlins;[]
Ken Brown;['polynesian pop']
Jesse Belvin;['doo-wop', 'rhythm and blues']
Freddie Fisher;[]
Lubomír Havlák;[]
Patricia Elliott;[]
Vellore G. Ramabhadran;['carnatic instrumental', 'indian classical']
Senyaka;[]
Peter W. Dykema;[]
François Rebel;['french baroque', 'galante era']
Antonio Guarnieri;[]
Joseph Küffner;[]
John Hardee;[]
Rosemary Glyde;[]
Grace La Rue;[]
Elena Gilels;['russian classical piano']
Rezső Kókai;[]
Boris Gutnikov;[]
Cheb i Sabbah;['world fusion']
Errol Scorcher;[]
Maurice Jarre;['classic soundtrack', 'french soundtrack', 'soundtrack']
Judith Raskin;[]
George Marino;[]
Felix Krohn;[]
Aubrey Cummings;[]
Tasha Thomas;['deep disco']
Johann Christoph Rothe;[]
Nanny Larsén-Todsen;[]
Dick Jensen;[]
Sylvester;['disco', 'hi-nrg', 'post-disco']
Frank Valentino;['classic belgian pop']
Ivan Rebroff;['russian folk', 'russian romance']
Panos Gavalas;['laiko', 'rebetiko']
Henry Reed;[]
Empompo Loway;[]
Jesse Price;[]
Manolis Rasoulis;[]
Cornell MacNeil;['classical baritone', 'opera']
Marie Kendall;[]
Mercedes Capsir;[]
Blaze Foley;['alternative country', 'cosmic american', 'country rock', 'folk', 'new americana', 'outlaw country', 'roots rock', 'singer-songwriter', 'traditional folk']
Evelyn Knight;[]
Elena Gerhardt;[]
Maria Barrientos;['vintage classical singing']
Cherry Wainer;[]
Grant Clarke;[]
Norrie Paramor;[]
B. Rajam Iyer;['carnatic vocal', 'indian classical']
Armand Tokatyan;[]
Patsy Garrett;[]
George Siravo;['space age pop']
Digvijay Singh;[]
Lew Anderson;[]
Kenneth Sivertsen;[]
Erhard Mauersberger;[]
Henry Tobias;[]
Olle Adolphson;['classic swedish pop', 'folkmusik', 'swedish jazz', 'vintage swedish pop', 'visor']
Edward Miller;[]
Joseph Meyer;[]
Eliseo Grenet;[]
Donald Lambert;['stride']
Filip Lazăr;[]
Mary Ann McCall;[]
Herminio Giménez;[]
Rossano Brazzi;[]
Wooden Joe Nicholas;[]
Bruce Day;[]
Evelyn Danzig;[]
Remmy Ongala;[]
Sonny King;[]
Cole Younger;[]
Walter Gross;[]
Lily Morris;[]
Hermine Kittel;[]
Denis Rose;['pop chileno']
Forrest;['pop']
Arthur Roberts;['scottish fiddle']
Herbert Sanders;[]
Olev Roomet;[]
Roy Fox;[]
Eddie Curtis;[]
Robert Dorsay;[]
Betty Humby Beecham;[]
Sonny Fisher;['rockabilly', 'traditional rockabilly']
Luther Magby;['vintage gospel']
Claudio Slon;[]
Charles Seeger;[]
Ernest Bullock;[]
Mihai Dolgan;[]
Hans Kann;['austrian classical piano']
Michèl Yost;[]
Werner Eisbrenner;[]
Georg Hann;['canadian indie', 'canadian singer-songwriter', 'deep new americana', 'vancouver indie']
Peg Leg Howell;['country blues', 'jug band', 'piedmont blues', 'traditional blues']
Hadj M'rizek;['chaabi algerien']
Alfred Bartles;[]
Ed Burke;[]
Arnold Krug;['german romanticism']
Broadus Erle;[]
Tillman Franks;['rhythm and boogie']
Aram Khachaturian;['caucasian classical', 'classical', 'early modern classical', 'russian modern classical']
Walter Valdi;['musica lombarda']
Nelson Symonds;[]
Robert MacArthur Crawford;[]
Fran Frey;[]
Leopold Wenzel;[]
Gary Scalese;[]
Albert Arlen;[]
Moreira da Silva;['pagode', 'samba', 'velha guarda']
Jeanne Lee;['avant-garde jazz', 'experimental vocal', 'free jazz']
Harry Blons;[]
Geoffrey Parsons;['art song']
Joseph Panny;['german romanticism']
John Kentish;[]
Richard Jose;[]
Irene Taylor;['torch song']
René Thomas;[]
Irwin Levine;[]
Charles Trenet;['chanson']
Fred Wise;[]
Warwick Braithwaite;[]
Pál Lukács;[]
Travis Edmonson;[]
Al Hopkins;['psychedelic jazz fusion']
Lonnie Hillyer;[]
Derek Scott;[]
Clarence Wheeler;[]
Lester Bowie;['avant-garde jazz', 'free jazz', 'jazz trumpet']
Blair;['alternative r&b', 'bedroom pop', 'indie pop', 'modern rock']
Jackie Edwards;['lovers rock', 'rock steady']
Gertrude Niesen;['torch song']
Cesar Gonzmart;[]
Joe Venuti;['jazz violin', 'vintage jazz']
Charles N. Daniels;[]
Leonardo Favio;['bolero', 'cancion melodica', 'cantautor', 'latin pop', 'pop romantico']
Charles Wugk Sabatier;[]
Jeff Clyne;[]
Paul Franke;[]
Anant Lal;['hindustani instrumental', 'indian classical']
Nicola Ghiuselev;[]
Philip Manuel;[]
Homero Expósito;[]
Rick Besoyan;[]
Tefta Tashko-Koço;[]
Hans Reichel;['experimental guitar', 'free improvisation', 'sound art']
Ron Kersey;[]
Willy Clément;[]
Konstantin G. Mostras;[]
Gitta Alpár;[]
Margaret Burke Sheridan;[]
Jacobo Palm;['antilliaanse folklore']
Marcus Turner;[]
Jacques Urlus;['vintage classical singing']
Heinrich Knote;['vintage classical singing']
Bebu Silvetti;['romantico']
Scott Turner;[]
Tossy Spivakovsky;[]
George McAnthony;[]
Si Zentner;['easy listening', 'exotica', 'jazz trombone', 'lounge', 'space age pop']
Joseph David Jones;[]
Tránsito Cocomarola;['chamame']
Michel Roux;['french movie tunes']
Norman Brooks;[]
Sergei Yudin;[]
Hans Münch;['historic orchestral performance']
Antonio Palella;[]
Arnold Matters;[]
David Bennett;['steampunk']
Victor Gaskin;[]
Willard Somers Elliot;[]
Emil Młynarski;['polish classical']
Hugh Blair;['anglican liturgy']
Luciano Gallet;['brazilian classical']
Barrett Deems;[]
Pendyala Nageswara Rao;[]
Perry Bradford;['harlem renaissance']
Tommy Gwaltney;[]
Charlie Foxx;[]
Denis Stevens;[]
Jacques Datin;[]
Joseph Schmidt;['vintage schlager']
Giovanni Marco Rutini;['galante era']
Pierre Vassiliu;['rock progressif francais']
Gilda dalla Rizza;['italian soprano']
Peter Mennin;['american modern classical', 'early modern classical']
Coleman Mellett;[]
Donald Richards;[]
Jerome Cooper;[]
Tom McGrath;[]
Colette Bonheur;[]
Earl Washington;['deep motown']
Arthur Butterworth;['british modern classical']
Vladimir Savčić;[]
Paul Gayten;[]
Dan W. Quinn;['vaudeville']
Kurt Baum;[]
Nazem Al-Ghazali;['khaleeji iraqi', 'middle eastern traditional']
Rusty Dedrick;[]
Fred Åkerström;['classic swedish pop', 'folkmusik', 'swedish jazz', 'visor']
George Band;[]
Lem Johnson;[]
Richard Buhlig;[]
Peter Steiner;[]
Sergey Korzhukov;[]
William Loose;[]
Carl Ehrenberg;[]
Bruce Boyce;[]
Johnny Doran;['uilleann pipes']
Alexander Ritter;[]
Paul Hill;['choral', 'classical performance']
Anton Wilhelm von Zuccalmaglio;[]
Mack Magaha;[]
Peter Herbolzheimer;[]
Władysław Kędra;['polish classical piano']
Wally Rose;['ragtime']
Elmer Schoebel;[]
Pamela Bowden;[]
Stefan Askenase;['belgian classical piano', 'historic piano performance', 'polish classical piano']
Howard Jackson;[]
Pasquale Cafaro;['galante era', 'italian opera']
Addison Farmer;[]
Carmen Sánchez;[]
Bill Moss;[]
Francis Thomé;[]
Jens Gunderssen;[]
Émile Bernard;['late romantic era']
Peter Katin;['british classical piano']
G. V. Atri;['kannada bhava geethe']
Johnny Silvo;[]
Dick Farrelly;[]
Eric Von Essen;[]
Lionel Daunais;[]
John Boda;[]
Nathaniel Shilkret;[]
Eric Boswell;[]
Veriano Luchetti;['italian tenor']
G. M. Durrani;['filmi']
Jack Lawrence;['tin pan alley']
Vithal Rao;[]
Niño Ricardo;['flamenco', 'flamenco guitar']
Leo Fuld;['klezmer']
Aniceto Ortega;[]
Hovhannes Badalyan;[]
Hugo Alfvén;['post-romantic era', 'swedish classical']
Bob Haymes;[]
Abelardo Barroso;['bolero cubano', 'mambo', 'musica tradicional cubana', 'son cubano clasico']
Orazio Michi;[]
Anatole Fistoulari;[]
Ammar El Sherei;[]
Fotis Polymeris;['greek guitar']
Helena Bliss;[]
Daniel Nazareth;[]
Seymour Österwall;['swedish jazz orkester']
J. David Singer;[]
Elvira Casazza;['italian mezzo-soprano']
Amédée Méreaux;[]
David Yeagley;[]
Emánuel Moór;[]
William Olvis;[]
Randy Johnston;['jazz guitar']
Hilde Konetzni;[]
Loren Driscoll;[]
Yves Nat;['historic piano performance']
Hank Levy;[]
A. T. Mahmud;[]
Kui Lee;[]
Pedro Maffia;['bandoneon']
Richard Robert;[]
Julia Fons;[]
Valentino Bucchi;[]
George Wild Child Butler;['chicago blues']
Jean-Baptiste Weckerlin;[]
Brick Fleagle;[]
Al Bowlly;['adult standards', 'big band', 'british dance band', 'swing']
Chris Doig;[]
Frederick Dalberg;[]
Dick Lammi;[]
Camille Paule;[]
Robbie Basho;['american primitive', 'drone folk', 'new weird america', 'psychedelic folk']
Hoagy Lands;[]
Ilmari Hannikainen;['finnish classical']
Gladys Swarthout;[]
Izwan Pilus;[]
Gérard Barreaux;[]
Barbara Ruick;['vintage hollywood']
Dorin Liviu Zaharia;[]
Ken Lack;[]
K. Chakravarthy;[]
Frank Wappat;[]
Dick Glasser;['vintage rockabilly']
Nina Miranda;[]
Valeria Peter Predescu;['muzica populara']
Florindo Sassone;['nuevo tango', 'tango', 'vintage tango']
G. L. Crockett;[]
Jan Ekier;['polish classical piano']
Antonio Buzzolla;[]
Oralia Domínguez;['classical mezzo-soprano']
Richard Adler;[]
Harvey James;[]
Rainer Riehn;[]
Friedrich Grützmacher;[]
Marty Paich;[]
Richard Cassilly;[]
Egon Kornauth;[]
Raymond Jackson;[]
Giovanni Battista Somis;['italian baroque']
Keith Copeland;[]
Carlo Yvon;[]
Johnny Bayersdorffer;['new orleans jazz']
Gloria Lasso;['cancion melodica']
K. B. Sundarambal;['carnatic vocal', 'indian classical']
Enric Madriguera;['vintage spanish pop']
George Bassman;[]
Freddie Brocksieper;[]
Herb Reed;[]
Oda Slobodskaya;[]
Sean Dunphy;['irish country', 'irish folk']
Richard Johnston;[]
Lou Richards;[]
Roger Doucet;[]
Kathie Kay;[]
Eddie Locke;[]
Mighty King Kong;['kenyan pop']
Mischa Bakaleinikoff;[]
Donald Grobe;[]
Mark Kopytman;['israeli classical', 'oriental classical']
Albert Lance;[]
Sergio Lauricella;[]
Duncan Johnstone;[]
Jean Wiener;[]
Raghunath Panigrahi;[]
William Adam;[]
Jim Bailey;[]
Louis Hirsch;[]
Carlo Munier;[]
Hermann Bischoff;['german romanticism', 'post-romantic era']
Bill Simon;[]
Larry Gales;[]
Arkady Severny;['russian chanson']
Geneviève Joy;[]
Alton Purnell;['new orleans jazz']
Darnell Howard;[]
Georgia Gibbs;['deep adult standards']
Rafael Montes;[]
Dory Previn;[]
Albert Niemann;[]
Jacek Lech;[]
Viji Subramaniam;[]
Jane Rhodes;[]
Ana Raquel Satre;[]
Émile Sauret;[]
Edmée Favart;[]
Joy Clements;[]
Richard Bradshaw;[]
Amalia Molina;['copla']
Asad Ali Khan;['dhrupad', 'hindustani classical', 'hindustani instrumental', 'indian classical', 'veena']
Vladimir Sokolov;[]
John Day;['romantico']
Donald Stewart;[]
Bob Neal;[]
Kokoro;['lo-fi beats']
Georg Arnold;[]
Harald Rohlig;[]
Herva Nelli;['italian soprano']
Edoardo Mascheroni;[]
Fritz Rau;[]
Howell Evans;[]
Nicomedes Santa Cruz;['classic peruvian pop', 'musica afroperuana']
George Kleinsinger;[]
Mark Olf;['israeli folk']
Billy Myles;[]
Ralph Young;[]
Rajendra Singh Rana;[]
Giovanni Gioviale;[]
Grahame Clifford;[]
Johannes Palaschko;[]
Jim Boggio;[]
Suzanne Gabriello;[]
Mohammed Abdel Wahab;['arab folk', 'belly dance', 'classic arab pop']
John Lyon;[]
Jacques Abram;[]
Pina Carmirelli;['italian violin']
Stefan Witas;[]
John Mayer;['neo mellow', 'pop', 'pop rock', 'singer-songwriter']
Auguste Franchomme;['french romanticism']
Booty Wood;['jazz brass', 'jazz trombone']
Tofig Guliyev;['caucasian classical']
Tim Wright;['contemporary gospel', 'gospel']
Jean-Michel Damase;[]
Susan;['broadway', 'hollywood', 'movie tunes', 'show tunes']
Johnny Tyler;[]
Franz Xaver Gebel;['german romanticism']
Pedro Infante;['bolero', 'bolero mexicano', 'mariachi', 'ranchera']
B. D. Ackley;[]
Kay Swift;['tin pan alley']
Daniel Guilet;[]
Arnold Ap;[]
Buddy DeSylva;['tin pan alley']
David McWilliams;[]
Helen Glatz;[]
José Curbelo;['cha-cha-cha']
Chuck Metcalf;[]
Franca Raimondi;['classic eurovision']
Bob French;['new orleans jazz']
Larry Shay;[]
Monna Bell;['bolero', 'cancion melodica']
Walt Singer;[]
Peerie Willie Johnson;['orkney and shetland folk']
Margaret Matzenauer;['italian mezzo-soprano', 'vintage classical singing']
Mahmoud Guinia;['gnawa']
Maria Carta;['italian folk', 'musica sarda']
Al Lucas;[]
J. V. Raghavulu;[]
Bob Wallis;[]
Þór Beck;[]
Maria Teresa de Noronha;['fado']
Mordecai Seter;['israeli classical', 'oriental classical']
John-Edward Kelly;['classical saxophone']
Stefi Geyer;[]
Burt Bales;['ragtime']
Sascha Jacobsen;[]
Alec Rowley;[]
Zvi Zeitlin;[]
William Holder;[]
Tony Scott;['jazz clarinet', 'meditation']
Eddie Durham;['jazz guitar']
Aniceto Molina;['chicha', 'cumbia', 'cumbia salvadorena']
Dave King;[]
Edward Clark;[]
Rich Matteson;['jazz tuba']
Julian Martinez;[]
Otto Luening;['acousmatic', 'avant-garde', 'electroacoustic composition', 'musique concrete']
Ettore Campogalliani;[]
Dave Sampson;['canadian singer-songwriter', 'cape breton indie']
Antonio Brunelli;['italian baroque']
Georges Brassens;['chanson', 'french pop', 'french rock']
Myra English;[]
Ted Fio Rito;['tin pan alley']
Charles Young;[]
Gerard Hoffnung;[]
Naomi W. Randall;[]
Carl-Olof Anderberg;[]
Dorothy Parker;['irish classical', 'poetry']
Mario Migliardi;['vintage italian soundtrack']
Fritz Uhl;[]
Mike Naumenko;[]
Alan Turnbull;[]
Annelies Kupper;[]
Martti Talvela;['classical bass']
Sidney Lippman;[]
Ed Bishop;[]
Gemma Bosini;[]
Ester Soré;['folklore chileno']
Sadik Hakim;[]
Gunnar Graarud;[]
Herbert Campbell;['music hall']
Wendell Logan;[]
Kaspar Fürstenau;['german romanticism']
Antonio Neumane;[]
Wallace Bishop;[]
Julius Huehn;[]
Johan Christian Gebauer;[]
Wayne Perry;['dubstep', 'gaming dubstep']
Marjory Kennedy-Fraser;[]
Judith Nelson;['classical soprano']
Henry Gibson;[]
André Prévost;[]
Roger Webb;['library music']
Jef Gilson;['french jazz']
Winston Mankunku Ngozi;['south african jazz']
David Fanshawe;[]
Ben Weber;[]
J. P. Chandrababu;[]
Bob Lynch;[]
Jewel Akens;[]
Frank Parr;[]
Buddy Johnson;['big band', 'jump blues', 'rhythm and blues', 'swing']
Robert Sharples;[]
Sam Coslow;[]
Kaka Bhaniawala;['bhangra', 'classic punjabi pop']
George A. Whiting;[]
Fred Rogers;[]
Dick Cathcart;['jazz trumpet']
William Murdoch;['historic piano performance']
Sally Starr;[]
Ralph Gomberg;['classical oboe']
Johannes Kuhlo;['classical trombone']
Emanuel Sayles;[]
Earl Humphrey;['jazz trombone']
Azean Irdawaty;[]
Ed Rose;[]
Marcella Pobbe;['italian soprano']
Georges Hugon;[]
Michael Kennedy;[]
Tony Hart;[]
Marzieh;['classic persian pop', 'persian traditional']
Franz Egenieff;[]
Stanley Lupino;[]
Alfred Planyavsky;[]
Pavel Vondruška;[]
David Gamper;[]
Julián Alarcón;[]
Benny Krueger;[]
Éric Charden;[]
Lou Koster;[]
Harry Shields;['jazz clarinet', 'new orleans jazz']
Rick Henderson;[]
Johann Jakob Walther;['german baroque']
Al Hall;[]
Larry Lake;[]
Rolf Ericson;[]
Florence Kirk;[]
Emmett Berry;['jazz trumpet']
Johnny Costa;[]
Fud Livingston;[]
Rainer Bloss;[]
Hociel Thomas;[]
Anni Frind;[]
Robert Broberg;['classic swedish pop', 'danspunk']
Giulio Bas;[]
Johnny Rebb;[]
Karl Erb;[]
Sherman Walt;['classical bassoon']
Johnny Burke;[]
Carroll Glenn;[]
Eugene Stratton;['music hall']
James Alan Shelton;['bluegrass gospel']
John King;['contemporary country', 'country pop']
Jorge Reyes;['musica prehispanica', 'rock progresivo mexicano']
Dennis Townhill;[]
Liu Zhuang;[]
Lew Brown;[]
Jacques Jansen;[]
Clem DeRosa;[]
Ada Reeve;[]
Jimmy Holiday;['deep southern soul']
Dale Warren;[]
Wayne Andre;[]
Bill Crofut;[]
Kostas Mountakis;['kritika']
Stretch;[]
Steve Jordan;['tejano']
Nat Story;[]
Giovanni Luca Conforti;[]
Gus Williams;['australian indigenous']
Leon Washington;[]
Marika Ninou;['greek swing', 'rebetiko']
Billy Mure;['exotica', 'lounge']
Amaryllis Fleming;[]
Shirley Clay;[]
Fitnete Rexha;['albanian folk']
Cliff Leeman;[]
Dezső Ernster;[]
Arthur Herzog Jr.;[]
Carlo Cossutta;['classical tenor', 'italian tenor']
Erhard Karkoschka;['german contemporary classical']
Freddy Randall;[]
Johnny Ross;[]
William Herschel;['classical era']
Zeb Turner;['country boogie']
Monty Waters;[]
John Jenkins;[]
Fred Ramsey;[]
Roberto Fugazot;[]
Johnny Scott;['library music']
Adán Sánchez;['banda', 'corrido', 'deep regional mexican', 'norteno', 'regional mexican']
Riccardo Pick-Mangiagalli;[]
Barbara Thornton;[]
Rick Chase;[]
Joe Dixon;[]
Harold Blumenfeld;[]
Asep Sunandar Sunarya;['sundanese traditional']
Börje Fredriksson;[]
Jule Styne;[]
Jim Garland;[]
Dieter Zechlin;['german classical piano']
Robert Stevenson;['reading']
Stanley Bate;[]
Rosendo Mendizábal;[]
Oszkár Kálmán;[]
Ann Valentine;[]
Anny Ahlers;[]
Mary Howe;[]
Claudia Card;[]
Thelma Votipka;[]
B. Jeff Stone;[]
Faramarz Payvar;['persian traditional', 'santur']
Salil Chowdhury;['classic bollywood']
Betty Huntley-Wright;[]
